,Time,Open,High,Low,Close,Volume
1051,2022-11-17 00:00:00,1216.16,1228.22,1181.05,1200.43,530537.3488
1052,2022-11-18 00:00:00,1200.42,1234.0,1199.18,1212.58,360218.5337
1053,2022-11-19 00:00:00,1212.58,1235.0,1197.67,1217.67,209789.5888
1054,2022-11-20 00:00:00,1217.67,1227.07,1132.65,1142.21,531108.7607
1055,2022-11-21 00:00:00,1142.21,1146.99,1079.76,1107.34,922647.9454
1056,2022-11-22 00:00:00,1107.34,1146.13,1075.0,1139.6,748884.5791
1057,2022-11-23 00:00:00,1139.59,1190.0,1127.75,1184.52,636927.1594
1058,2022-11-24 00:00:00,1184.52,1217.71,1180.6,1203.73,486080.6123
1059,2022-11-25 00:00:00,1203.72,1207.77,1171.2,1199.3,391430.1658
1060,2022-11-26 00:00:00,1199.29,1235.66,1196.2,1205.6,379840.8116
1061,2022-11-27 00:00:00,1205.61,1223.33,1188.65,1193.88,286386.7986
1062,2022-11-28 00:00:00,1193.88,1199.25,1151.02,1167.77,478795.6093
1063,2022-11-29 00:00:00,1167.77,1228.37,1158.27,1216.49,512143.5861
1064,2022-11-30 00:00:00,1216.49,1309.77,1212.5,1294.46,815679.2717
1065,2022-12-01 00:00:00,1294.46,1299.9,1262.77,1276.41,430018.7391
1066,2022-12-02 00:00:00,1276.4,1297.18,1265.24,1295.59,371559.585
1067,2022-12-03 00:00:00,1295.58,1309.0,1236.26,1240.51,347148.2588
1068,2022-12-04 00:00:00,1240.5,1287.19,1240.1,1279.41,324129.5466
1069,2022-12-05 00:00:00,1279.4,1305.11,1246.61,1259.41,391628.5166
1070,2022-12-06 00:00:00,1259.41,1274.76,1241.56,1271.32,301631.839
1071,2022-12-07 00:00:00,1271.31,1278.69,1218.01,1231.18,398559.5166
1072,2022-12-08 00:00:00,1231.18,1292.58,1222.01,1280.18,406653.5447
1073,2022-12-09 00:00:00,1280.18,1296.64,1250.0,1263.1,406008.0032
1074,2022-12-10 00:00:00,1263.11,1283.61,1259.6,1266.35,182278.6396
1075,2022-12-11 00:00:00,1266.35,1284.75,1255.85,1263.01,180494.902
1076,2022-12-12 00:00:00,1263.0,1278.9,1240.03,1275.4,363750.5481
1077,2022-12-13 00:00:00,1275.41,1349.0,1255.1,1320.69,659393.8825
1078,2022-12-14 00:00:00,1320.69,1352.72,1301.0,1307.44,554465.5717
1079,2022-12-15 00:00:00,1307.45,1311.14,1259.27,1266.54,390051.2447
1080,2022-12-16 00:00:00,1266.53,1280.06,1155.32,1166.83,751422.2779
1081,2022-12-17 00:00:00,1166.82,1190.03,1161.92,1187.16,328881.6281
1082,2022-12-18 00:00:00,1187.16,1199.54,1170.32,1183.06,252260.144
1083,2022-12-19 00:00:00,1183.06,1195.0,1150.51,1167.82,296832.7228
1084,2022-12-20 00:00:00,1167.82,1230.47,1163.12,1216.94,465184.1943
1085,2022-12-21 00:00:00,1216.95,1223.39,1203.02,1213.78,245723.8377
1086,2022-12-22 00:00:00,1213.78,1237.99,1182.54,1217.71,336761.6598
1087,2022-12-23 00:00:00,1217.72,1231.99,1210.0,1219.99,278604.2882
1088,2022-12-24 00:00:00,1219.98,1227.99,1214.69,1220.41,123701.5301
1089,2022-12-25 00:00:00,1220.42,1225.0,1193.18,1218.51,231652.0612
1090,2022-12-26 00:00:00,1218.52,1231.09,1211.67,1228.11,162723.0857
1091,2022-12-27 00:00:00,1228.12,1233.73,1200.58,1211.55,262437.6398
1092,2022-12-28 00:00:00,1211.55,1215.78,1181.06,1190.15,367828.8914
1093,2022-12-29 00:00:00,1190.15,1206.57,1186.77,1200.49,249130.4869
1094,2022-12-30 00:00:00,1200.48,1202.15,1181.08,1199.99,266014.2115
1095,2022-12-31 00:00:00,1199.98,1208.46,1191.66,1196.13,139379.2811
1096,2023-01-01 00:00:00,1196.13,1204.67,1190.57,1200.34,117762.0685
1097,2023-01-02 00:00:00,1200.33,1224.29,1193.0,1214.0,252794.14
1098,2023-01-03 00:00:00,1213.99,1219.89,1211.5,1216.44,87349.336
